items,labels
隋唐 时中书 门下 尚书 三 省长 官 都 是 宰相 这样 做 的 目的 是 保证 三个 部门 相互 牵制 完善 中央集权 防止 相权 过重 保证 政令畅通,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
史学家 张岂之 认为 一个 新 的 王朝 的 建设 必然 要 体现 自己 的 新 但 也 离不开 别人 的 旧 下列 最能体现 材料 观点 的 史实 是 隋朝 的 科举制 唐朝 的 三省 六部 制 元朝 的 行省 制 明朝 的 内阁制,高中 历史 古代史 明清君主专制制度的加强 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
元朝 对 行省 划界 时 广泛 采用 犬牙交错 的 原则 如 陕西 行省 跨越 秦岭 湖广 行省 江西 行省 均 跨越 南岭 河南 江北 行省 跨越 淮河 中书省 直 辖区 则 跨越 太行山 元朝 的 这 一 做法 使 地方 享有 更 充分 的 军事 行政 管理权 分割 地方 以便 于 加强 对 地方 的 控制 肥瘠 搭配 便于 农业 生产 的 管理 和 发展 充分体现 了 元朝 以北 制南 的 治国 理念,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
公元 年 元朝 中书省 批评 各 行省 不详 行体 轻重 无问 巨细 往往 作疑 咨禀 以致 文繁 事弊 甚 非所宜 要求 各 行省 白主 处事 如非 重要 事情 应 自行解决 元朝 中书省 这样 做 的 目的 是 扩大 行省 权力 强化 君主专制 提高 行政效率 加强 地方 监察,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
汉武帝 时 出界 律 规定 诸侯王 只能 在 自己 的 封地 活动 绝对 不能 私 出国 诸侯国 界 这 一 规定 的 根本 目 强化 君主专制 加强 思想 控制 防止 诸侯 割据 加强 中央集权,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
虽然 汉 以后 曾 有 过 南北朝 的 割据 局面 但 南北 政权 都 争以 中国 为 正统 隋唐 两朝 天下 一统 在 修史 时 将 历史 上 分裂 的 南北 政权 都 归入 中国 纳入 正史 据此 可知 从汉到 隋唐 统治者 注重 从 法统 上 坚持 统一 意识 南北方 形成 了 共同 的 民族 认同感 专制主义 中央集权 的 统治 逐渐 加强 中国 的 内涵 随着 时代 发展 而 发展 此时 南北方 并 没有 形成 统一 的 民族 认同感 错误 材料 中 主要 是 国家 统一 认同感 不是 专制主义 中央集权 的 统治 逐渐 加强 错误 不 符合 材料 主旨 所以 答案 是,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
河北 古称 燕赵 山东 则 称 齐鲁 湖北 被 称为 荆楚 这些 名称 的 历史渊源 最早 可 上溯 到 大禹治水 家 天下 制度 分封制 宗 法制,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
贾谊 前 前年 著 过秦论 总结 秦亡 教训 说 仁义 不施 而 攻守 之势 异 也 这 一 认识 与 当时 西汉 的 哪 一 政策 相 呼应 休养生息 重 农抑商 尊儒 尚法 推恩 令,高中 历史 古代史 董仲舒的罢黜百家独尊儒术 从无为到有为 重农抑商政策 文艺的春天 郡县制 夏商两代的政治制度 孔子和早期儒学 选官用官制度的变化 中央官制三公九卿制 皇帝制度
三十 老明经 五十 少 进士 的 说法 与 我国 古代 那种 制度 有关 按 军功 授爵制 察举 制 征辟 制 科举制,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
北宋 加强 中央集权 造成 了 冗官 冗兵 冗费 形成 了 北宋 中期 积贫积弱 的 局面 由此 得出 的 教训 是 加强 中央集权 势必 增加 官职 和 官员 的 数量 募兵 和 养兵 的 举措 可以 缓和 农民 反抗 扩大 国家机器 是 改革 的 有力 保障 改革 必须 提高 办事效率 实行 精兵简政,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
秦代 焚书 禁学 和 汉代 独尊 儒术 采用 的 手段 大相径庭 秦代 重在禁 汉代 重在 尊 但 两者 反映 的 本质 问题 是 相同 的 即 文化氛围 由 生动 活跃 转为 死气沉沉 文化 内容 由 综合 宽容 转向 专制 文化 成为 政治 权力 的 附庸 为 不同 思想 留下 适度 发展 的 空间,高中 历史 古代史 董仲舒的罢黜百家独尊儒术 从无为到有为 重农抑商政策 文艺的春天 郡县制 夏商两代的政治制度 孔子和早期儒学 中央官制三公九卿制 秦始皇 皇帝制度
阅读 材料 完成 下列 要求 提取 两幅 图中 两项 关于 汉代 和 明代 都城 平面 布局 特点 的 历史 信息 并 结合 所学 知识 予以 说明 说明 长安城 和 北京城 都 体现 了 这 一 特点 信息 二 中轴线 纵贯 全城 任答 一点 即可 说明 中轴线 体现 了 儒家 居中 不 偏 不正 不威 的 思想 也 为 都城 的 整齐划一 提供 了 条件 信息 三 宫殿 为 主体 结构 说明 皇宫 占据 全城 的 要害 部位 不是 居中 就是 占据 高地 而且 有 宫城 相 护卫 使 皇宫 成为 全城 的 主体 宫城 不仅 与 居民区 分离 而且 宫城 的 布局 也 以 正殿 为 主体 南北 伸延 或 向 四面 展开 井井有序 信息 四 宫殿 建筑 高台 化 说明 中国 都城 的 宫殿 无不 修建 在 高台 之上 除 防潮 外 主要 是 为 占据 制高点 维护 皇宫 的 安全 和 显示 皇权 的 至高无上 高于一切 信息 五 都城 的 商业 功能 不断 增强 说明 汉代 的 都城 有 东市 和 西市 明代 的 则 无 随着 商品经济 的 发展 都城 自身 也 在 发展 其 政治性 军事 性 不断 减弱 商业性 不断 增强 解析 本题 属于 开放性 试题 以 图片 的 形式 旨在 考查 学生 观察 图片 提炼 有效 信息 及 比较 归纳 的 能力 解答 本题 首先 要 依据 图片 获取 有效 信息 可以 归纳 出 如下 信息 整齐划一 中轴线 纵贯 全城 宫殿 为 主体 结构 宫殿 建筑 高台 化 都城 的 商业 功能 不断 增强 等 其次 依据 汉代 与 明代 的 相关 史实 分别 说明 即可,高中 历史 古代史 明清君主专制制度的加强 重农抑商政策 郡县制 报刊业走向繁荣 夏商两代的政治制度 商业的发展 中央官制三公九卿制 皇帝制度
汉武帝 时 任用 品级 低下 的 少府 尚书 处理 奏章 参与 内朝 事务 魏晋 时期 尚书 职权 不断扩大 尚书令 日益 尊贵 又 新 设立 中书省 门下省 隋唐 时期 尚书省 成为 重要 的 行政 机关 这一 变化 体现 出 中央 对 地方 的 控制 加强 尚书省 长官 拥有 部分 决策权 相权 被 君权 侵夺 与 复位 尚书 从位 卑 权重 到位 高权 轻 材料 涉及 的 是 中央 机构 的 调整 没有 涉及 地方 问题 不 正确 古代 中国 最高 决策权 均 掌握 在 皇帝 手中 不 正确 材料 表明 隋唐 时期 尚书省 权力 较大 位高权 轻 说法 不 正确 所以 答案 是,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
明清 政府 要求 各地 土司 指 边疆 官职 子弟 进入 国子监 读书 学习 儒家文化 和 礼仪 强制 要求 土司 应袭 子弟 就近 入 官学 或 司学 儒学 读书 否则 就 不准 承袭 土司 之职 这些 做法 促进 了 土司 阶层 对 国家 的 认同感 导致 中央 与 地方 的 矛盾加剧 提高 了 边疆 少数民族 的 文化素质 消除 了 地方 分裂 割据 的 基础 这一 措施 是 在 缓和 中央 和 地方 的 矛盾 故项 错误 接受 教育 的 是 土司 子弟 不是 少数民族 民众 故项 错误 地方 分裂 的 基础 是 经济 材料 未 涉及 故项 错误 所以 答案 是,高中 历史 古代史 明清君主专制制度的加强 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
从 两汉 到 明清 时期 官员 奏 事由 坐到 站 最后 跪奏 官员 上朝 礼仪 的 变化 表明 中央集权 不断 强化 君主专制 不断加强 官僚 地位 不断 上升 礼仪 制度 不断 细化,高中 历史 古代史 明清君主专制制度的加强 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 秦始皇 皇帝制度
从 整个 中国 历史 的 角度看 西周 作为 短暂 的 一瞬 消失 了 但 创始 于斯 的 宗法 组织 和 宗法 结构 并 没有 随之 在 政治 制度 上 一起 消失 自秦 以后 的 中国 封建 杜会 承袭 了 宗法观念 和 宗法 传统 使 中国 封建 政治 呈现出 诸多 特征 这些 特征 又 都 具有 浓厚 深刻 的 宗法 色彩 材料 主要 说明 了 宗 法制 存在 于 整个 封建社会 宗 法制 有效 地 维护 了 西周 的 统治 宗 法制 深刻影响 了 封建统治 宗 法制 保证 了 封建统治 的 稳定性,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
表为 不同 史籍 关于 西周 分封制 的 叙述 据此 能够 被 认定 的 历史事实 是 记述 出处 天子 作 师公 帅 之 以征 不德 是 以上 能征 下下 无奸 恩 国语 鲁语 上鲁卫 晋齐 四国 又 以 王室 至亲 为 东方 藩篱 夏殷 以来 的 故国 方之蔑 矣 由 是 天子 之尊 非复 诸侯 之长 而 为 诸侯 之君 王国维 殷商 制度 论昔 天子 班贡 轻重 以列 列尊 贡重 周之制 也 左传 高祖 本纪 周天子 权力 高度集中 局面 形成 分封制 利于 强化 诸侯 与 周王 的 隶属 关系 西周 姬姓 封国 承担 的 贡赋 较 重 分封制 促进 了 东方 各 诸侯国 的 社会 发展 项 说法 错误 错 在 权力 高度集中 列尊 贡重 中 的 列 尊者 无法 被 判断 是 姬姓 封 国故 项 错误 第二则 材料 强调 的 重点 不是 东方 诸侯国 的 社会 发展 且 第一 三则 材料 也 未 涉及 故项 错误 所以 答案 是,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
有 学者 认为 中国 的 经济 形态 从先秦 到汉初 是 贵族 经济 演进到 东汉 至 魏晋 南北朝 成为 世族 经济 进入 隋唐 后 日渐 呈现出 士商 合流 的 趋势 到 宋代 终于 定型 为 士绅 经济 据此 判断 下列 说法 正确 的 是 贵族 经济 的 基础 是 井田制 门阀 政治 依赖于 世族 经济 士商 合流 表明 隋唐 放弃 了 重 农抑商 士绅 经济 强化 了 农民 人身依附 关系,高中 历史 古代史 重农抑商政策 农业的主要耕作方式和土地制度 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
清朝 有 这样 一个 机构 它 机构 简单 人员 精干 是 辅助 皇帝 处理 政务 的 最 重要 的 中枢 机构 这一 机构 应该 是 内阁 中书省 六部 军机处,高中 历史 古代史 明清君主专制制度的加强 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
人口 流动 反映 了 社会 的 变迁 材料 一至 世纪 中国 境内 民族 迁移 示意图 材料 二 晋书 记载 昔 中原 丧乱 流寓 江左 江左 指 长江下游 南岸 地区 庶有 旋返 之期 故许 其 挟 注本 郡 东晋 政府 允许 侨人侨 人 指 寓居 南方 的 北来 人口 登记 户籍 注明 本人 的 原籍 并 给予 免除 赋役 之 优待 摘编 自 白寿彝 主编 中国通史 材料 三至 年 欧洲 人口 万 以上 城市 统计表 人口数 年 城市 数 名称 年 城市 数 名称 万个 法国巴黎 意大利 的 米兰 那不勒斯 与 威尼斯 个 意大利 罗马 威尼斯 米兰 西班牙 马德里 葡萄牙 里斯本 等 万个 那不勒斯 与 荷兰 阿姆 特斯 丹万 以上 个 伦敦 和 巴黎 数据 来源于 世界 经济史 材料 四 世纪 英国 民主思想 的 火种 被 移民 传入 北美 五月花 号 公约 带来 契约 思想 特许状 带来 了 政府 必须 保卫 地方 特权 的 思想 世纪 伏尔泰 在 哲学 通信 中 对 英国 自由 的 描绘 对 法国 政治 黑暗 的 抨击 受到 北美 人 的 欢迎 孟德斯鸠 的 论法 的 精神 对 英国 政制 的 研究 引起 北美 思想家 的 重视 卢梭 的 社会契约论 此时 已 相当 流行 摘编 自李 永清 略论 美国 启蒙运动 的 思想 渊源 依据 材料 结合 所学 分别 指出 南北方 统治者 面对 大规模 民族 迁移 所 采取 的 措施 及 影响 阅读 材料 三 归纳 年 欧洲 大城市 发展 的 表现 并 指出 影响 其 发展 的 重大 历史 事件 依据 材料 三 概括 美国 启蒙 思想 来源 的 特点 简述 启蒙 思想 对 世纪 北美 发展 历程 的 影响,高中 历史 古代史 世界市场的拓展 西欧国家的殖民扩张与争夺 走向会合的世界世界市场雏形出现 农业的主要耕作方式和土地制度 启蒙运动的扩展 北魏孝文帝改革 新航路开辟的原因及条件
王国维 秦郡考 考证 秦 共有 郡 谭其骧 秦郡 新考 推定 秦有 郡 这里 的 郡 是 秦 地方 最高 行政 单位 地方 基层 行政 单位 地方 上 的 选官 机构 地方 上 的 监察 机构,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 秦始皇 皇帝制度
明朝 内阁 制度 的 形成 是 在 在位 时期 明太祖 明 神宗 明宣宗 明成祖,高中 历史 古代史 明清君主专制制度的加强 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
每至 清明 陕西 黄帝陵 都 会 隆重举行 公祭 轩辕黄帝 的 典礼 海内外 炎黄子孙 满怀 虔诚 与 崇敬 之情 拜谒 礼 祭 黄帝 与 这 一 现象 密切相关 的 是 禅让制 世袭制 分封制 宗 法制 禅让制 是 早期 国家 形成 阶段 民主选举 部落 联盟 首领 的 制度 即 把 职位 传给 贤能 人 的 制度 与 血缘 宗法 无关 故项 错误 世袭制 是 指 权位 一家 一姓 中 传承 形成 ‚ 家 天下 ‛ 的 局面 材料 内容 与 此 不符 故项 错误 分封制 是 周武王 把 土地 和 人民 分别 授予 王族 功臣 和 帝王 的 后代 让 他们 建立 诸侯国 拱卫 王室 的 制度 材料 内容 与此无关 故项 错误 所以 答案 是,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
